city,abbr,xzl_name,xzl_addr,xzl_price,xzl_lng,xzl_lat
南昌,nc,塘山镇综合文化大楼,青山湖青山湖周边,暂无参考价格,115.955909,28.716827
南昌,nc,江西跨境电商示范园,青山湖民营大道,暂无参考价格,115.980667,28.71887
南昌,nc,高新创业园,青山湖青山湖大道|距离地铁1号线青山湖大道站1963米,暂无参考价格,115.960398,28.697504
南昌,nc,文化创意大厦,青山湖南京东路|距离地铁1号线高新大道站375米,暂无参考价格,115.966666,28.683512
南昌,nc,江西金铃总部经济大厦,青山湖民营大道|距离地铁1号线高新大道站2877米,暂无参考价格,115.96654190749,28.705994534285
南昌,nc,中凯国际,青山湖民营大道,暂无参考价格,115.978167,28.712993
南昌,nc,珉轩智能大厦,青山湖青山湖大道|距离地铁1号线青山湖大道站1853米,暂无参考价格,115.955199,28.697014
南昌,nc,赣昌大厦,东湖青山路|距离地铁2号线青山路口站2904米,暂无参考价格,115.924444,28.715315
南昌,nc,锦天府(商住楼),红谷滩新区祥云大道|距离地铁2号线龙岗站253米,暂无参考价格,115.807157,28.63085
南昌,nc,七里大厦,东湖洪都北大道,0.63元/㎡/天,115.925249,28.716494
南昌,nc,江西省家电市场商务楼,西湖洪城大市场|距离地铁1号线滕王阁站2838米,暂无参考价格,115.89166221445,28.654222076956
南昌,nc,隆鑫都会,青山湖洪都大道|距离地铁2号线顺外站921米,1.33元/㎡/天,115.93278367627,28.661986535253
南昌,nc,永溪大厦,东湖二七路|距离地铁1号线师大南路站1167米,暂无参考价格,115.9320768895,28.690847343589
南昌,nc,三星大厦,西湖绳金塔|距离地铁2号线永叔路站798米,0.74元/㎡/天,115.905904,28.668272
南昌,nc,天工御邸(商住楼),青云谱京山,暂无参考价格,115.91761,28.640688
南昌,nc,金悦大厦,西湖系马桩|距离地铁1号线八一广场站588米,暂无参考价格,115.90581564656,28.677556252132
南昌,nc,先锋电子商务产业园,青山湖民营大道|距离地铁1号线艾溪湖西站1983米,1.5元/㎡/天,115.981431,28.697923
南昌,nc,银海大厦,青山湖顺外路|距离地铁2号线顺外站330米,暂无参考价格,115.934542,28.667123
南昌,nc,江美大厦,西湖广润门|距离地铁1号线万寿宫站679米,暂无参考价格,115.88989524751,28.675352194296
南昌,nc,高捷大楼,青山湖南京东路|距离地铁1号线青山湖大道站1621米,暂无参考价格,115.957634,28.694832
南昌,nc,商贸城大厦,西湖广场南路|距离地铁2号线永叔路站223米,暂无参考价格,115.912635,28.673089
南昌,nc,中核科技园,青山湖南京东路|距离地铁1号线艾溪湖西站1292米,暂无参考价格,115.981393,28.691718
南昌,nc,伟业大厦,青山湖南京东路|距离地铁1号线青山湖大道站1572米,暂无参考价格,115.955967,28.694489
南昌,nc,世纪大厦,青山湖南京东路|距离地铁1号线青山湖大道站1489米,1.73元/㎡/天,115.955876,28.693749
南昌,nc,中节能国际中心(商住楼),南昌县振兴大道|距离地铁1号线艾溪湖东站1802米,1.5元/㎡/天,116.0015,28.696526
南昌,nc,长运大厦,西湖广场南路|距离地铁2号线永叔路站78米,0.67元/㎡/天,115.91093706594,28.674759419919
南昌,nc,海林大厦,西湖二七南路|距离地铁2号线南昌火车站站395米,0.59元/㎡/天,115.924987,28.672679
南昌,nc,塘山广场,青山湖青山湖周边,0.67元/㎡/天,115.953735,28.71962
南昌,nc,鸿基商务广场,西湖洪城大市场|距离地铁2号线永叔路站2118米,0.67元/㎡/天,115.89640275228,28.659765744139
南昌,nc,华赣大厦,青山湖北京东路|距离地铁1号线彭家桥站150米,1.17元/㎡/天,115.94116342939,28.680097832327
南昌,nc,创力大厦,青山湖民营大道|距离地铁1号线高新大道站2120米,暂无参考价格,115.971337,28.698817
南昌,nc,强威大厦,东湖中山路|距离地铁1号线八一馆站527米,0.92元/㎡/天,115.903656,28.681539
南昌,nc,航洋大厦,东湖阳明路|距离地铁2号线阳明公园站76米,1.33元/㎡/天,115.899551,28.694581
南昌,nc,皇冠国际写字楼,西湖朝阳洲|距离地铁1号线滕王阁站1551米,0.74元/㎡/天,115.880802,28.665092
南昌,nc,伦敦馆,东湖滕王阁|距离地铁2号线红谷中大道站155米,暂无参考价格,115.87381998058,28.696068012487
南昌,nc,赣抚大厦,青山湖南京东路|距离地铁1号线青山湖大道站1311米,暂无参考价格,115.955614,28.692149
南昌,nc,博富大厦,西湖西湖周边,暂无参考价格,115.875514,28.644567
南昌,nc,南昌大学国家大学科技园,青山湖南京东路|距离地铁1号线高新大道站1480米,1.6元/㎡/天,115.967967,28.693428
南昌,nc,教育大厦,东湖阳明路|距离地铁2号线青山路口站264米,暂无参考价格,115.90985802136,28.691857404764
南昌,nc,金世纪国会大厦,西湖云飞路|距离地铁1号线滕王阁站832米,1.24元/㎡/天,115.88953529649,28.673235636712
南昌,nc,洪利大厦,西湖渊明南路|距离地铁1号线八一馆站415米,暂无参考价格,115.90251661958,28.681507118462
南昌,nc,赣江宾馆办公楼,西湖广场南路|距离地铁2号线永叔路站183米,暂无参考价格,115.910327,28.672481
南昌,nc,宏达大楼,东湖滕王阁|距离地铁2号线阳明公园站333米,暂无参考价格,115.900242,28.696912
南昌,nc,中亿大厦,东湖子固路|距离地铁1号线万寿宫站34米,0.78元/㎡/天,115.892768,28.681241
南昌,nc,吉安大厦,西湖永叔路|距离地铁2号线永叔路站410米,0.97元/㎡/天,115.90723649639,28.671966869859
南昌,nc,创新大厦,青山湖南京东路|距离地铁1号线高新大道站1803米,暂无参考价格,115.963141,28.695993
南昌,nc,锦标科技大厦,青山湖南京东路|距离地铁1号线高新大道站981米,1元/㎡/天,115.96659122447,28.688958532079
南昌,nc,聚丰大厦(商住楼),青云谱建设路|距离地铁2号线丁公路南站1329米,1.11元/㎡/天,115.917861,28.65843
南昌,nc,艾溪湖壹号(商住楼),南昌县振兴大道|距离地铁1号线艾溪湖东站979米,1.1元/㎡/天,115.992393,28.674548
南昌,nc,澳中大厦,红谷滩新区丰和中大道|距离地铁1号线庐山南大道站458米,1.72元/㎡/天,115.871976,28.702672
南昌,nc,威达公寓(商住楼),东湖二七路|距离地铁1号线师大南路站1049米,暂无参考价格,115.932176,28.689761
南昌,nc,南昌市法律服务大楼,东湖阳明路|距离地铁2号线青山路口站337米,暂无参考价格,115.904674,28.694376
南昌,nc,普瑞花园电子大厦,新建长堎|距离地铁1号线秋水广场站701米,1.98元/㎡/天,115.860957,28.682823
南昌,nc,力高皇冠商务广场,西湖朝阳洲|距离地铁1号线滕王阁站1664米,1.3元/㎡/天,115.88143446723,28.663968464212
南昌,nc,电信大厦,西湖孺子路|距离地铁1号线八一广场站404米,暂无参考价格,115.908141,28.678265
南昌,nc,煤炭大厦,西湖丁公路|距离地铁1号线丁公路北站231米,暂无参考价格,115.920357,28.678206
南昌,nc,方舟大厦,青山湖青山湖大道|距离地铁1号线谢家村站1516米,暂无参考价格,115.946807,28.693909
南昌,nc,绿悦大厦,青山湖青山湖大道|距离地铁1号线高新大道站1926米,暂无参考价格,115.970266,28.697218
南昌,nc,天使水榭公馆,青云谱京山,3.33元/㎡/天,115.907428,28.629791
南昌,nc,人民日报江西大厦,西湖广润门|距离地铁1号线万寿宫站458米,暂无参考价格,115.891418,28.676988
南昌,nc,东泷国际(商住楼),湾里幸福,1.31元/㎡/天,115.745738,28.70984
南昌,nc,翔生大厦,青云谱洪都|距离地铁2号线辛家庵站2310米,暂无参考价格,115.930607,28.643249
南昌,nc,汇盛商务大厦,西湖老福山|距离地铁2号线丁公路南站639米,暂无参考价格,115.91619008706,28.664977836496
南昌,nc,蓝天碧水国际公寓,东湖青山路|距离地铁2号线青山路口站623米,暂无参考价格,115.90991721969,28.69891417103
南昌,nc,珊瑚大厦,西湖老福山|距离地铁2号线丁公路南站510米,暂无参考价格,115.916278,28.666203
南昌,nc,艾溪康桥(商住楼),南昌县振兴大道,暂无参考价格,115.990286,28.719996
南昌,nc,丽晶V+公馆,南昌县澄湖北大道,暂无参考价格,115.94207485016,28.564639281289
南昌,nc,万科洪坊1951(商住楼),青云谱洪都,暂无租金数据,115.923816,28.638657
南昌,nc,自由都大厦,东湖董家窑|距离地铁2号线青山路口站539米,0.77元/㎡/天,115.910672,28.697806
南昌,nc,华南集团国际财讯中心,西湖洪城大市场,1.17元/㎡/天,115.8995563436,28.647961877859
南昌,nc,象湖2008,西湖洪城大市场,0.57元/㎡/天,115.899384,28.648204
南昌,nc,一德大厦,西湖老福山|距离地铁2号线丁公路南站244米,暂无参考价格,115.91816,28.668179
南昌,nc,江西纺织大厦,东湖百花洲|距离地铁1号线八一馆站366米,暂无参考价格,115.90198473289,28.681988231321
南昌,nc,季季红大厦,青山湖顺外路|距离地铁2号线辛家庵站418米,暂无参考价格,115.94560977217,28.663104083828
南昌,nc,森岳中心,青山湖北京东路|距离地铁1号线师大南路站522米,暂无参考价格,115.934057,28.67688
南昌,nc,龙式大厦,东湖南京西路|距离地铁1号线丁公路北站299米,暂无参考价格,115.92124000132,28.682760082837
南昌,nc,国亿科技园,南昌县澄湖北大道|距离地铁1号线艾溪湖东站1037米,暂无参考价格,116.007805,28.686596
南昌,nc,友谊商贸楼,西湖洪城大市场|距离地铁2号线永叔路站2764米,暂无参考价格,115.89326982199,28.654508855683
南昌,nc,嘉祥大厦,西湖洪城大市场|距离地铁1号线滕王阁站2224米,暂无参考价格,115.89289846249,28.660451629539
南昌,nc,青云汇(商住楼),青云谱南莲路,暂无参考价格,115.934323,28.618189
南昌,nc,南昌外经贸大厦,西湖老福山|距离地铁2号线丁公路南站562米,0.86元/㎡/天,115.916043,28.665781
南昌,nc,种子大楼,南昌县澄碧湖,暂无参考价格,115.952719,28.547161
南昌,nc,西格玛国际商务中心,东湖洪都北大道|距离地铁2号线青山路口站2105米,1.83元/㎡/天,115.928129,28.700346
南昌,nc,东航大厦,青山湖文教路|距离地铁1号线师大南路站293米,暂无参考价格,115.933488,28.679815
南昌,nc,江西检测大厦,青山湖上海路|距离地铁2号线顺外站50米,暂无参考价格,115.93496790612,28.670495179105
南昌,nc,泰豪创业大厦,青山湖南京东路|距离地铁1号线青山湖大道站1622米,暂无参考价格,115.957741,28.694829
南昌,nc,南方大厦,东湖渊明北路|距离地铁1号线八一馆站268米,暂无参考价格,115.898645,28.683993
南昌,nc,江西纺织大厦B座,东湖百花洲|距离地铁1号线八一馆站317米,暂无参考价格,115.9014796157,28.681980467621
南昌,nc,洪城广场,西湖广场南路|距离地铁2号线永叔路站370米,暂无参考价格,115.913785,28.672223
南昌,nc,君嘉广场,青山湖顺外路|距离地铁2号线顺外站989米,1.17元/㎡/天,115.94479554805,28.668914365857
南昌,nc,汇海国际广场(办公),西湖桃源|距离地铁1号线万寿宫站1745米,暂无参考价格,115.893764,28.665332
南昌,nc,白金汇海航酒店写字楼,红谷滩新区翠苑路|距离地铁2号线翠苑路站521米,1.53元/㎡/天,115.858552,28.678782
南昌,nc,江西国际汽车广场(商住楼),南昌县星港小镇,暂无参考价格,115.932782,28.533208
南昌,nc,洪城大厦,西湖北京西路|距离地铁1号线丁公路北站44米,暂无参考价格,115.920026,28.679878
南昌,nc,耐林中心,青山湖民营大道|距离地铁1号线高新大道站2227米,暂无参考价格,115.971383,28.699792
南昌,nc,绿湖豪城(商住楼),红谷滩新区红角洲|距离地铁2号线学府大道东站744米,2元/㎡/天,115.841975,28.670898
南昌,nc,中南物资大楼,东湖阳明路|距离地铁2号线青山路口站219米,暂无参考价格,115.90881,28.691742
南昌,nc,五鑫大厦,西湖丁公路|距离地铁1号线丁公路北站257米,暂无参考价格,115.919001,28.67817
南昌,nc,物贸大楼,青云谱洪都|距离地铁2号线辛家庵站2662米,暂无参考价格,115.926295,28.642414
南昌,nc,江铃财务公司大楼,东湖中山路|距离地铁2号线福州路站530米,暂无参考价格,115.90544087351,28.685028309101
南昌,nc,喜盈门豪威公馆(商住楼),西湖云飞路,1.36元/㎡/天,115.875575,28.644478
南昌,nc,泰豪商务大厦,青山湖民营大道|距离地铁1号线艾溪湖西站2181米,1.5元/㎡/天,115.980401,28.69972
南昌,nc,世纪亚太中心,西湖洪城大市场|距离地铁2号线永叔路站1837米,1.33元/㎡/天,115.899828,28.660606
南昌,nc,精英汇(商住楼),青山湖南京东路|距离地铁1号线高新大道站282米,0.75元/㎡/天,115.964229,28.680803
南昌,nc,金合大楼,东湖南京西路|距离地铁1号线丁公路北站505米,暂无参考价格,115.92360083803,28.683614555292
南昌,nc,江信国际嘉园银座,青云谱解放西路|距离地铁2号线南昌火车站站1155米,0.84元/㎡/天,115.929595,28.659762
南昌,nc,江西日月明大厦,青山湖南京东路|距离地铁1号线高新大道站1678米,1.19元/㎡/天,115.97151798103,28.694706609827
南昌,nc,保利香槟国际(商住楼),南昌县振兴大道|距离地铁1号线艾溪湖东站1585米,暂无参考价格,116.003881,28.694202
南昌,nc,远实大厦,南昌县迎宾中大道,暂无参考价格,115.89683555588,28.548112343175
南昌,nc,江西商务大厦,西湖站前路|距离地铁2号线丁公路南站175米,3.18元/㎡/天,115.91734665541,28.669143106715
南昌,nc,康华大厦,青山湖解放东路|距离地铁2号线辛家庵站2739米,1元/㎡/天,115.97010943799,28.647509215593
南昌,nc,外旅大厦,东湖渊明北路|距离地铁2号线福州路站485米,暂无参考价格,115.904859,28.68735
南昌,nc,南昌市郊区乡镇物资贸易大厦,东湖二七路|距离地铁1号线丁公路北站1315米,暂无参考价格,115.923467,28.691706
南昌,nc,商会大厦,西湖渊明南路|距离地铁1号线八一广场站508米,1.07元/㎡/天,115.904604,28.680437
南昌,nc,华宇尚城(商住楼),南昌县振兴大道,0.63元/㎡/天,115.91442,28.588775
南昌,nc,高能金域名都(商住楼),青山湖北京东路|距离地铁1号线师大南路站451米,1.5元/㎡/天,115.935115,28.681207
南昌,nc,信达大厦,西湖广场南路|距离地铁2号线永叔路站109米,暂无参考价格,115.909615,28.673763
南昌,nc,泰豪电源大楼,南昌县迎宾中大道,1元/㎡/天,115.912255,28.575923
南昌,nc,百毅大厦,青山湖解放东路,暂无参考价格,115.963693,28.606439
南昌,nc,桃苑大厦,西湖桃源|距离地铁2号线永叔路站1441米,0.83元/㎡/天,115.899461,28.665667
南昌,nc,蓝天郡小区(商住楼),青云谱徐家坊|距离地铁2号线丁公路南站2480米,0.67元/㎡/天,115.916282,28.648157
南昌,nc,针织服装创意产业园,青山湖解放东路,暂无参考价格,115.968322,28.625543
南昌,nc,信息大厦,西湖朝阳洲|距离地铁1号线滕王阁站1601米,0.91元/㎡/天,115.884317,28.664402
南昌,nc,少年宫大楼,东湖中山路|距离地铁1号线八一馆站446米,暂无参考价格,115.90283,28.681812
南昌,nc,太酷云介,青山湖南京东路|距离地铁1号线青山湖大道站1241米,暂无参考价格,115.95468,28.691484
南昌,nc,金麟大厦,东湖子固路|距离地铁1号线万寿宫站547米,暂无参考价格,115.89458116837,28.685569611838
南昌,nc,抚州大厦,西湖孺子路|距离地铁1号线八一广场站391米,暂无参考价格,115.907133,28.678892
南昌,nc,保安大厦,南昌县莲塘,暂无参考价格,115.951193,28.557842
南昌,nc,远景大厦,西湖朝阳洲|距离地铁1号线万寿宫站1052米,暂无参考价格,115.893411,28.67155
南昌,nc,商业大厦(五一路),南昌县澄碧湖,暂无参考价格,115.951149,28.549805
南昌,nc,鸿顺德国际商务大厦,西湖洪城大市场|距离地铁1号线滕王阁站2911米,暂无参考价格,115.89070255467,28.653329087774
南昌,nc,龙鼎茶都四期(商住楼),青山湖顺外路|距离地铁2号线辛家庵站826米,1元/㎡/天,115.95241039403,28.655038510691
南昌,nc,华创里,新建望城|距离地铁2号线南昌西站站2666米,暂无参考价格,115.778887,28.643479
南昌,nc,伯爵公馆,西湖广场南路|距离地铁2号线丁公路南站402米,0.88元/㎡/天,115.914796,28.671963
南昌,nc,锦尚新疆商业中心,象湖象湖新城,0.98元/㎡/天,115.8752,28.574059
南昌,nc,绿地国际博览城,红谷滩新区九龙湖|距离地铁2号线鹰潭街站694米,1.72元/㎡/天,115.807939,28.610874
南昌,nc,绿地中央公园(商住楼),新建长堎|距离地铁1号线卫东站1103米,2元/㎡/天,115.845159,28.70055
南昌,nc,正盛太古港,青云谱井冈山大道|距离地铁2号线丁公路南站1243米,1.54元/㎡/天,115.911561,28.660983
南昌,nc,力高凤凰新天(商住楼),红谷滩新区丰和中大道|距离地铁1号线珠江路站120米,1.03元/㎡/天,115.881557,28.71285
南昌,nc,绿地象南中心(商住楼),西湖象山南路|距离地铁1号线八一馆站853米,2元/㎡/天,115.901116,28.674369
南昌,nc,九龙湖VR新经济产业创新创业基地,新建望城|距离地铁2号线国博站303米,1.83元/㎡/天,115.805015,28.61453
南昌,nc,新力外滩9号(商住楼),昌北经济开发区昌北经济开发区|距离地铁1号线珠江路站846米,1.75元/㎡/天,115.891187,28.71434
南昌,nc,江西旅游创意产业园,东湖阳明路|距离地铁2号线阳明公园站294米,1.67元/㎡/天,115.896113,28.694995
南昌,nc,豫章1号文化创投大厦,东湖叠山路|距离地铁2号线阳明公园站245米,1.46元/㎡/天,115.896454,28.694305
南昌,nc,清华科技园,青山湖蛟桥|距离地铁1号线孔目湖站1313米,0.33元/㎡/天,115.851467,28.736356
南昌,nc,流量经济产业园,青山湖解放东路|距离地铁1号线艾溪湖西站2057米,0.84元/㎡/天,115.982458,28.661718
南昌,nc,濡溪大厦,青山湖解放东路|距离地铁1号线艾溪湖东站1213米,1.17元/㎡/天,116.001885,28.669646
南昌,nc,绿都新力青云府(商住楼),青云谱城南路|距离地铁2号线辛家庵站2768米,暂无租金数据,115.949039,28.634675
南昌,nc,慧谷创意产业园,东湖滕王阁|距离地铁2号线前湖大道站2191米,1.1元/㎡/天,115.821927,28.667482
南昌,nc,用友南昌产业园,红谷滩新区学府大道,1.18元/㎡/天,115.79026894445,28.657321289668
南昌,nc,新洪城大市场,象湖象湖滨江,暂无租金数据,115.852596,28.610147
南昌,nc,COCO悦城(商住楼),南昌县迎宾中大道,暂无参考价格,115.891532,28.594495
南昌,nc,紫荆国际公寓,青山湖青山湖周边,暂无参考价格,115.950314,28.719052
南昌,nc,巨汇名住(商住楼),红谷滩新区祥云大道|距离地铁2号线南昌西站站344米,暂无租金数据,115.805089,28.629519
南昌,nc,众邦MOHO国际,新建望城|距离地铁2号线南昌西站站291米,暂无租金数据,115.804302,28.631565
南昌,nc,新利珑庭,青山湖青山湖大道|距离地铁1号线青山湖大道站2514米,暂无参考价格,115.955361,28.702956
南昌,nc,国科集团南昌科技园1期,青山湖蛟桥,暂无参考价格,115.914416,28.798778
南昌,nc,唐人科技产业园,青山湖蛟桥,暂无参考价格,115.810335,28.726359
南昌,nc,千亿建筑科技产业园,南昌县迎宾中大道,暂无参考价格,115.837413,28.583431
南昌,nc,江西北大科技园,青山湖蛟桥|距离地铁1号线孔目湖站1847米,暂无参考价格,115.848218,28.746683
南昌,nc,合一中央城(商住楼),湾里幸福,暂无参考价格,115.743384,28.714854
南昌,nc,赣江紫悦荟,高新开发区紫阳大道|距离地铁1号线太子殿站560米,暂无参考价格,116.0229,28.680229
南昌,nc,朝阳峰汇,西湖洪城大市场,1.27元/㎡/天,115.877914,28.649224
南昌,nc,南昌凤凰仓艺术Park,高新开发区京东大道|距离地铁1号线艾溪湖西站2320米,1.3元/㎡/天,115.982022,28.700937
南昌,nc,力高雍湖国际(商住楼),南昌县澄湖北大道,暂无租金数据,116.015755,28.713076
南昌,nc,绿地未来城(商住楼),南昌县振兴大道,暂无参考价格,116.083196,28.679358
南昌,nc,瑞圣特科技园,南昌县莲塘,暂无参考价格,116.070291,28.745723
南昌,nc,富昌科技园区,青山湖蛟桥,暂无参考价格,115.819419,28.724493
南昌,nc,星云峰尚B座,南昌县莲塘,暂无参考价格,115.950211,28.548888
南昌,nc,紫金城中央公园写字楼,东湖董家窑|距离地铁2号线青山路口站1795米,暂无参考价格,115.912983,28.709093
南昌,nc,煌盛中央公园(商住楼),南昌县迎宾中大道,暂无租金数据,115.919717,28.57283
南昌,nc,昌东国际港,青山湖解放东路,暂无参考价格,115.966137,28.624049
南昌,nc,江西天越科技产业园,南昌县澄湖北大道,暂无参考价格,116.064828,28.745209
南昌,nc,金阳大厦,西湖二七南路|距离地铁2号线南昌火车站站663米,暂无参考价格,115.92436358924,28.675212200974
南昌,nc,国贸天峯(商住楼),西湖洪城大市场,0.83元/㎡/天,115.887331,28.648345
南昌,nc,银源大厦,东湖滕王阁|距离地铁1号线万寿宫站542米,暂无参考价格,115.888554,28.684301
南昌,nc,天骄广场,青山湖蛟桥,暂无参考价格,115.829652,28.728423
南昌,nc,博涵服装创意园,青山湖解放东路,暂无参考价格,115.965537,28.613701
南昌,nc,融创赣江公馆,新建望城|距离地铁2号线生米站1570米,暂无租金数据,115.813161,28.575615
南昌,nc,朝阳金地,南昌县迎宾中大道,0.83元/㎡/天,115.848674,28.607821
南昌,nc,传奇国际广场,青山湖南京东路|距离地铁1号线艾溪湖东站635米,暂无参考价格,115.997389,28.685671
南昌,nc,新力龙湾(商住楼),红谷滩新区祥云大道,暂无参考价格,115.753639,28.625098
南昌,nc,南昌泰豪动漫产业园,南昌县迎宾中大道,暂无参考价格,115.885449,28.578523
南昌,nc,鑫苑家具有限公司大楼,新建工业大道,0.4元/㎡/天,115.791636,28.707868
南昌,nc,昌大瑞丰科技园,南昌县澄湖北大道,暂无参考价格,116.01436,28.712578
南昌,nc,华硕御龙苑(商住楼),红谷滩新区祥云大道|距离地铁2号线南昌西站站999米,暂无参考价格,115.798452,28.638832
南昌,nc,江西金融产业园,南昌县莲塘,暂无参考价格,116.082468,28.678406
南昌,nc,万年青科技园,青山湖民营大道|距离地铁1号线艾溪湖西站2575米,暂无参考价格,115.981507,28.703245
南昌,nc,绿滋肴潮阳里(商住楼),西湖西湖周边|距离地铁2号线岭北站2664米,暂无参考价格,115.862722,28.639795
南昌,nc,南昌国际商务中心,青山湖民营大道,暂无参考价格,115.980122,28.735182
南昌,nc,联博科技园2期,青山湖蛟桥,暂无参考价格,115.883864,28.811287
南昌,nc,联创光电科技园,青山湖南京东路|距离地铁1号线艾溪湖西站1382米,暂无参考价格,115.976634,28.692035
南昌,nc,南昌跨境电商产业园,西湖朝阳洲|距离地铁1号线滕王阁站910米,暂无参考价格,115.887108,28.671124
南昌,nc,国资产业大厦,东湖青山路|距离地铁2号线青山路口站2849米,暂无参考价格,115.927818,28.712356
南昌,nc,和顺大厦,青云谱京山,暂无参考价格,115.90963021108,28.636859274971
南昌,nc,正和溪岸(商住楼),南昌县迎宾中大道,暂无租金数据,115.918304,28.550925
南昌,nc,保利半山国际(商住楼),湾里幸福,1.17元/㎡/天,115.763584,28.712271
青岛,qd,7080中心广场,市北中央商务区|距离地铁3号线错埠岭站466米,2元/㎡/天,120.387925,36.099324
青岛,qd,青岛出版大厦,崂山崂山区政府|距离地铁2号线同安路站485米,2.62元/㎡/天,120.458825,36.113891
青岛,qd,中央公园创客广场,胶州阜安,1.2元/㎡/天,120.029475,36.287682
青岛,qd,聚大洋海洋生物医药科技园区,黄岛黄岛周边|距离地铁13号线盛海路（世博城）站824米,2元/㎡/天,120.002726,35.828663
青岛,qd,首农东风大厦,黄岛保税区,1.63元/㎡/天,120.182127,35.989429
青岛,qd,时代广场,市南五四广场|距离地铁2号线浮山所站139米,1.52元/㎡/天,120.398682,36.07117
青岛,qd,黄金广场,市南五四广场|距离地铁2号线浮山所站397米,3.5元/㎡/天,120.392888,36.07119
青岛,qd,阳光大厦,市南闽江路|距离地铁2号线燕儿岛路站383米,2.3元/㎡/天,120.404586,36.072466
青岛,qd,鑫顺双创大厦,市北新都心|距离地铁3号线长沙路站1106米,1.26元/㎡/天,120.399628,36.132501
青岛,qd,远洋大厦,市南闽江路|距离地铁2号线燕儿岛路站367米,3.88元/㎡/天,120.404422,36.071806
青岛,qd,天相国际,黄岛石油大学|距离地铁13号线井冈山路站1425米,1.5元/㎡/天,120.210028,35.95744
青岛,qd,中泰信大厦,市北北岭,2.5元/㎡/天,120.367555,36.1303
青岛,qd,利群宇恒大厦,市北中央商务区|距离地铁3号线敦化路站792米,2.5元/㎡/天,120.38343,36.097146
青岛,qd,金孚大厦,市南八大湖|距离地铁3号线宁夏路站1052米,2元/㎡/天,120.3815,36.083902
青岛,qd,光大国际,黄岛隐珠|距离地铁13号线双珠路站2507米,2元/㎡/天,120.050324,35.873314
青岛,qd,鸿海大厦,市北水清沟|距离地铁3号线清江路站2866米,1.75元/㎡/天,120.377013,36.134746
青岛,qd,青岛国际航运中心,市北中央商务区|距离地铁3号线敦化路站415米,3元/㎡/天,120.387426,36.096112
青岛,qd,证大大拇指广场(办公),崂山颐中体育场|距离地铁2号线同安路站737米,3.36元/㎡/天,120.453961,36.115362
青岛,qd,139筑梦工厂,黄岛长江路|距离地铁13号线井冈山路站2200米,1.3元/㎡/天,120.1784,35.974007
青岛,qd,金鼎大厦,崂山石老人|距离地铁2号线石老人浴场站136米,2元/㎡/天,120.469422,36.09971
青岛,qd,斑马联合办公(瑞阳路店),城阳家佳源,2元/㎡/天,120.437253,36.311787
青岛,qd,远雄国际广场,市南香港中路|距离地铁2号线浮山所站309米,4.74元/㎡/天,120.393831,36.071597
青岛,qd,中联U谷2.5产业园,市北台湛路|距离地铁2号线海信桥站457米,2元/㎡/天,120.365656,36.079614
青岛,qd,银盛泰国贸大厦,城阳区政府,1.69元/㎡/天,120.407991,36.310734
青岛,qd,银盛泰国际商务港,城阳区政府,1.71元/㎡/天,120.408935,36.304626
青岛,qd,中合科技产业加速器,李沧湘潭路,0.9元/㎡/天,120.415207,36.231244
青岛,qd,山东大学国际产业园,城阳高新区,2元/㎡/天,120.315698,36.291372
青岛,qd,青岛电视塔文化创意中心,市北十五中|距离地铁2号线海信桥站886米,1.5元/㎡/天,120.361125,36.078325
青岛,qd,橡胶谷产业孵化中心,市北洛阳路|距离地铁3号线永平路站2838米,3元/㎡/天,120.396618,36.152779
青岛,qd,卓越世纪中心,市北中央商务区|距离地铁3号线敦化路站631米,3.43元/㎡/天,120.385097,36.096593
青岛,qd,中联创意广场,市南香港中路|距离地铁3号线宁夏路站76米,2.4元/㎡/天,120.391300,36.087680
青岛,qd,伟东世奥国际,市南五四广场|距离地铁2号线浮山所站212米,1.52元/㎡/天,120.395362,36.070537
青岛,qd,英德隆大厦,市南东海西路|距离地铁3号线延安三路站256米,2.6元/㎡/天,120.380509,36.064876
青岛,qd,联合大厦,市南闽江路|距离地铁2号线浮山所站231米,1.5元/㎡/天,120.397381,36.073735
青岛,qd,海润集团大厦,市南香港中路|距离地铁2号线浮山所站399米,2.08元/㎡/天,120.401643,36.072246
青岛,qd,发展大厦,市南火车站|距离地铁3号线青岛站站328米,1.62元/㎡/天,120.325229,36.069876
青岛,qd,智立方国际科技文化产业园,市北山东路|距离地铁2号线海信桥站919米,2元/㎡/天,120.378218,36.086618
青岛,qd,鑫汇国际,黄岛香江路|距离地铁13号线井冈山路站2969米,4.06元/㎡/天,120.172586,35.979076
青岛,qd,檀香湾(商住楼),崂山崂山区政府|距离地铁2号线苗岭路站430米,2.29元/㎡/天,120.474883,36.104327
青岛,qd,昌盛财富中心,崂山崂山区政府|距离地铁11号线青岛二中站575米,3.5元/㎡/天,120.480723,36.117353
青岛,qd,WFC协信中心,崂山崂山区政府|距离地铁2号线苗岭路站356米,2.79元/㎡/天,120.474928,36.107641
青岛,qd,紫荆公馆,城阳城阳宝龙城市广场,0.91元/㎡/天,120.382499,36.302283
青岛,qd,青岛数码科技中心,崂山啤酒城|距离地铁2号线苗岭路站649米,1.74元/㎡/天,120.463969,36.106021
青岛,qd,檀香湾,崂山啤酒城|距离地铁2号线苗岭路站430米,1.8元/㎡/天,120.474883,36.104327
